"contig_name","orf_num_in_contig_A","actual_start_A","actual_end_A","orf_direction_A","ARG_group","ARG_subtype","ARG_riskrank","ARG_mechanism","orf_num_in_contig_B","actual_start_B","actual_end_B","orf_direction_B","MGE_major_category","MGE_minor_category","MGE_Class","Agricultural","Non.agricultural"
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",2,1683,1981,1,"stability/transfer/defense",NA,"Plasmid",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",4,2786,2852,1,"stability/transfer/defense",NA,"Plasmid",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",10,6659,6861,-1,"integration/excision",NA,"Integrative Element (IGE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",11,7399,8358,1,"integration/excision",NA,"Integrative Element (IGE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",13,10651,11761,-1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",14,14192,14273,1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",15,14466,14537,1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",16,14720,15560,1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",18,17738,17890,-1,"replication/recombination/repair","transfer","Plasmid",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",2,1683,1981,1,"stability/transfer/defense",NA,"Plasmid",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",4,2786,2852,1,"stability/transfer/defense",NA,"Plasmid",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",10,6659,6861,-1,"integration/excision",NA,"Integrative Element (IGE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",11,7399,8358,1,"integration/excision",NA,"Integrative Element (IGE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",13,10651,11761,-1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",14,14192,14273,1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",15,14466,14537,1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",16,14720,15560,1,"transfer","conjugation","Conjugative Element (CE)",0.111280123135124,0.000542586359010601
"k141_21874_length_23233_cov_39.1419",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",18,17738,17890,-1,"replication/recombination/repair","transfer","Plasmid",0.111280123135124,0.000542586359010601
"k141_328838_length_198949_cov_28.1846",35,42331,42911,1,"multidrug","msbA","IV","Efflux pump",33,39553,39645,1,"integration/excision",NA,"Plasmid",0.0325512689439851,0.000426359747102473
"k141_328838_length_198949_cov_28.1846",35,42331,42911,1,"multidrug","msbA","IV","Efflux pump",43,50029,50467,1,"replication/recombination/repair","partitioning","Plasmid",0.0325512689439851,0.000426359747102473
"k141_328838_length_198949_cov_28.1846",35,42331,42911,1,"multidrug","msbA","IV","Efflux pump",45,52054,53523,1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.0325512689439851,0.000426359747102473
"k141_79538_length_178012_cov_21.3613",87,86525,86794,1,"bacitracin","bacA","IV","Antibiotic target alteration",80,79215,79383,1,"replication/recombination/repair",NA,"Phage",0.0352356314545891,0.000672207424699647
"k141_79538_length_178012_cov_21.3613",87,86525,86794,1,"bacitracin","bacA","IV","Antibiotic target alteration",82,81860,82439,-1,"replication/recombination/repair",NA,"Phage",0.0352356314545891,0.000672207424699647
"k141_57128_length_176431_cov_27.9981",87,80678,81238,1,"polymyxin","rosB","IV","Efflux pump",77,71086,71383,1,"phage","lysis/lysogeny,regulation","Phage",0.0319835676514604,0.000495722050176678
"k141_57128_length_176431_cov_27.9981",87,80678,81238,1,"polymyxin","rosB","IV","Efflux pump",94,90034,90233,-1,"replication/recombination/repair",NA,"Plasmid",0.0319835676514604,0.000495722050176678
"k141_47346_length_54464_cov_322.5649",8,6522,7563,-1,"multidrug","oqxB","IV","Efflux pump",15,16577,17051,-1,"replication/recombination/repair",NA,"Plasmid",1.74300474928745,0.000999226502120141
"k141_2562_length_6367_cov_9.0000",4,4397,4662,1,"aminoglycoside","APH(3'')-Ib","I","Enzymatic inactivation",2,706,1665,-1,"integration/excision",NA,"Integrative Element (IGE)",0.0628924581861386,0.00195738783003534
"k141_2562_length_6367_cov_9.0000",4,4397,4662,1,"aminoglycoside","APH(3'')-Ib","I","Enzymatic inactivation",3,3717,3919,1,"integration/excision",NA,"Integrative Element (IGE)",0.0628924581861386,0.00195738783003534
"k141_2562_length_6367_cov_9.0000",5,5200,5476,1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",2,706,1665,-1,"integration/excision",NA,"Integrative Element (IGE)",0.0628924581861386,0.00195738783003534
"k141_2562_length_6367_cov_9.0000",5,5200,5476,1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",3,3717,3919,1,"integration/excision",NA,"Integrative Element (IGE)",0.0628924581861386,0.00195738783003534
"k141_30450_length_662404_cov_832.5512",287,338961,340002,1,"multidrug","oqxB","IV","Efflux pump",280,330652,331126,1,"replication/recombination/repair",NA,"Plasmid",1.85973138256236,0.000649566999611307
"k141_8710_length_9498_cov_13.0000",6,5051,5188,1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",3,1426,1669,-1,"integration/excision",NA,"Plasmid",0.0766265627054455,0.00164120776784452
"k141_8710_length_9498_cov_13.0000",6,5051,5188,1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",4,2347,2849,-1,"integration/excision",NA,"Integrative Element (IGE)",0.0766265627054455,0.00164120776784452
"k141_8710_length_9498_cov_13.0000",6,5051,5188,1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",5,3987,4189,1,"integration/excision",NA,"Integrative Element (IGE)",0.0766265627054455,0.00164120776784452
"k141_8710_length_9498_cov_13.0000",7,5470,5746,1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",3,1426,1669,-1,"integration/excision",NA,"Plasmid",0.0766265627054455,0.00164120776784452
"k141_8710_length_9498_cov_13.0000",7,5470,5746,1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",4,2347,2849,-1,"integration/excision",NA,"Integrative Element (IGE)",0.0766265627054455,0.00164120776784452
"k141_8710_length_9498_cov_13.0000",7,5470,5746,1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",5,3987,4189,1,"integration/excision",NA,"Integrative Element (IGE)",0.0766265627054455,0.00164120776784452
"k141_295438_length_69921_cov_202.0000",21,22696,23737,-1,"multidrug","oqxB","IV","Efflux pump",28,32751,33225,-1,"replication/recombination/repair",NA,"Plasmid",1.6854910853979,0.000914528870070671
"k141_6487_length_13209_cov_38.1411",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",2,1683,1981,1,"stability/transfer/defense",NA,"Plasmid",0.0991422582418317,0.000864532001766784
"k141_6487_length_13209_cov_38.1411",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",4,2786,2852,1,"stability/transfer/defense",NA,"Plasmid",0.0991422582418317,0.000864532001766784
"k141_6487_length_13209_cov_38.1411",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",10,6659,6861,-1,"integration/excision",NA,"Integrative Element (IGE)",0.0991422582418317,0.000864532001766784
"k141_6487_length_13209_cov_38.1411",8,4954,5230,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",11,7399,8358,1,"integration/excision",NA,"Integrative Element (IGE)",0.0991422582418317,0.000864532001766784
"k141_6487_length_13209_cov_38.1411",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",2,1683,1981,1,"stability/transfer/defense",NA,"Plasmid",0.0991422582418317,0.000864532001766784
"k141_6487_length_13209_cov_38.1411",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",4,2786,2852,1,"stability/transfer/defense",NA,"Plasmid",0.0991422582418317,0.000864532001766784
"k141_6487_length_13209_cov_38.1411",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",10,6659,6861,-1,"integration/excision",NA,"Integrative Element (IGE)",0.0991422582418317,0.000864532001766784
"k141_6487_length_13209_cov_38.1411",9,5790,5927,-1,"aminoglycoside","APH(3'')-Ib","III","Enzymatic inactivation",11,7399,8358,1,"integration/excision",NA,"Integrative Element (IGE)",0.0991422582418317,0.000864532001766784
"k141_304549_length_58931_cov_443.8863",8,6522,7563,-1,"multidrug","oqxB","IV","Efflux pump",15,16577,17051,-1,"replication/recombination/repair",NA,"Plasmid",1.76532911548589,0.000980605143674912
"k141_6918_length_33163_cov_61.6860",20,18902,19951,1,"multidrug","MexF","IV","Efflux pump",18,16755,16905,1,"stability/transfer/defense",NA,"Integrative Element (IGE)",0.108589320679455,0.000916209946819788
"k141_136750_length_369755_cov_336.6477",58,66581,67622,-1,"multidrug","oqxB","IV","Efflux pump",65,76636,77110,-1,"replication/recombination/repair",NA,"Plasmid",1.74999388583183,0.000892170072883392
"k141_206259_length_38096_cov_47.8717",24,21153,22167,-1,"multidrug","mexW","IV","Efflux pump",16,14104,14198,1,"phage","structural","Plasmid",0.051237197190099,0.00650333504416961
"k141_206259_length_38096_cov_47.8717",24,21153,22167,-1,"multidrug","mexW","IV","Efflux pump",17,14447,14981,1,"phage","replication,chaperone","Plasmid",0.051237197190099,0.00650333504416961
"k141_319891_length_16396_cov_27.0017",24,15572,15837,1,"aminoglycoside","APH(3'')-Ib","I","Enzymatic inactivation",22,11881,12840,-1,"integration/excision",NA,"Integrative Element (IGE)",0.0409506829199505,0.00155997846219081
"k141_319891_length_16396_cov_27.0017",24,15572,15837,1,"aminoglycoside","APH(3'')-Ib","I","Enzymatic inactivation",23,14892,15094,1,"integration/excision",NA,"Integrative Element (IGE)",0.0409506829199505,0.00155997846219081
"k141_46327_length_712263_cov_23.4648",30,28386,28670,-1,"beta_lactam","SHV-11","notassessed","Enzymatic inactivation",20,18166,18334,1,"transfer","competence","Plasmid",0.0640011840779629,0.000684518123961131
"k141_46327_length_712263_cov_23.4648",30,28386,28670,-1,"beta_lactam","SHV-11","notassessed","Enzymatic inactivation",21,18699,19102,-1,"phage","regulation","Plasmid",0.0640011840779629,0.000684518123961131
"k141_217785_length_447773_cov_29.7030",410,443344,443924,-1,"multidrug","msbA","IV","Efflux pump",404,438294,438732,-1,"replication/recombination/repair","partitioning","Plasmid",0.128534829641015,3.2862289590106e-05
"k141_97155_length_410217_cov_23.8552",4,3647,4227,1,"multidrug","msbA","IV","Efflux pump",2,853,946,1,"integration/excision","regulation,lysis/lysogeny","Plasmid",0.0682321164882574,0.000811033790936396
"k141_97155_length_410217_cov_23.8552",4,3647,4227,1,"multidrug","msbA","IV","Efflux pump",12,11351,11789,1,"replication/recombination/repair","partitioning","Plasmid",0.0682321164882574,0.000811033790936396
"k141_97155_length_410217_cov_23.8552",4,3647,4227,1,"multidrug","msbA","IV","Efflux pump",14,13358,14838,1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.0682321164882574,0.000811033790936396
"k141_97155_length_410217_cov_23.8552",128,147776,148176,-1,"multidrug","mdtH","notassessed","Efflux pump",125,145606,145687,-1,"replication/recombination/repair",NA,"Plasmid",0.0682321164882574,0.000811033790936396
"k141_159337_length_387771_cov_33.5569",173,183508,184063,1,"bacitracin","bacA","III","Antibiotic target alteration",170,180450,180641,-1,"replication/recombination/repair",NA,"Plasmid",0.103214351211713,0.00122782774859011
"k141_159337_length_387771_cov_33.5569",173,183508,184063,1,"bacitracin","bacA","III","Antibiotic target alteration",178,191531,191854,1,"transfer","competence","Plasmid",0.103214351211713,0.00122782774859011
"k141_159337_length_387771_cov_33.5569",173,183508,184063,1,"bacitracin","bacA","III","Antibiotic target alteration",179,192511,192846,1,"transfer","competence","Plasmid",0.103214351211713,0.00122782774859011
"k141_57405_length_357976_cov_268.3829",83,94257,94806,-1,"polymyxin","rosB","IV","Efflux pump",79,89382,89581,1,"replication/recombination/repair",NA,"Plasmid",0.759164030011698,0.000474366799823322
"k141_126816_length_285207_cov_24.4875",229,238248,238718,-1,"multidrug","mdtK","II","Efflux pump",219,225866,226099,-1,"integration/excision",NA,"Plasmid",0.0646893201581931,0.000744270581091873
"k141_60781_length_269269_cov_26.6035",146,158017,158527,-1,"multidrug","emrB","III","Efflux pump",136,146231,146395,1,"replication/recombination/repair",NA,"Plasmid",0.0912360898382426,0.00115998078037102
"k141_60781_length_269269_cov_26.6035",193,205672,206720,-1,"multidrug","oqxB","IV","Efflux pump",198,212523,212787,1,"replication/recombination/repair","phage","Phage",0.0912360898382426,0.00115998078037102
"k141_60781_length_269269_cov_26.6035",194,208848,209237,-1,"multidrug","oqxA","IV","Efflux pump",198,212523,212787,1,"replication/recombination/repair","phage","Phage",0.0912360898382426,0.00115998078037102
"k141_120787_length_257203_cov_237.0385",158,183780,184359,1,"multidrug","msbA","IV","Efflux pump",166,192079,192517,1,"replication/recombination/repair","partitioning","Plasmid",0.665708611482178,0.000356739366325088
"k141_120787_length_257203_cov_237.0385",158,183780,184359,1,"multidrug","msbA","IV","Efflux pump",168,194113,195581,1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.665708611482178,0.000356739366325088
"k141_77196_length_252953_cov_25.1393",163,161238,162282,-1,"multidrug","sdeY","IV","Efflux pump",153,153452,153873,-1,"transfer","phage receptor","Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",163,161238,162282,-1,"multidrug","sdeY","IV","Efflux pump",167,169906,170203,-1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",163,161238,162282,-1,"multidrug","sdeY","IV","Efflux pump",169,171059,171232,-1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",163,161238,162282,-1,"multidrug","sdeY","IV","Efflux pump",172,172828,173461,1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",164,164407,164802,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",167,169906,170203,-1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",164,164407,164802,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",169,171059,171232,-1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",164,164407,164802,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",172,172828,173461,1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",164,164407,164802,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",174,175125,175324,1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",179,181078,181630,-1,"polymyxin","rosB","IV","Efflux pump",169,171059,171232,-1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",179,181078,181630,-1,"polymyxin","rosB","IV","Efflux pump",172,172828,173461,1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",179,181078,181630,-1,"polymyxin","rosB","IV","Efflux pump",174,175125,175324,1,"replication/recombination/repair",NA,"Plasmid",0.086748909885401,0.00102258122019435
"k141_77196_length_252953_cov_25.1393",179,181078,181630,-1,"polymyxin","rosB","IV","Efflux pump",183,186935,187197,-1,"transfer",NA,"Plasmid",0.086748909885401,0.00102258122019435
